transaction_id,timestamp,date_id,sender_bank_id,receiver_bank_id,payer_app,merchant_id,region_id,transaction_type,amount,device_type,status,hour_of_day,failure_reason,is_success,is_failed
UPI0000199,2024-05-04 09:01:00,20240420,8,10,PhonePe,34,14,P2P,1238.1903550134782,Mobile,SUCCESS,9,None,1,0
UPI0000200,2024-12-18 05:21:00,20240911,9,8,Paytm,3,13,P2M,211.65363181545416,Mobile,SUCCESS,17,None,1,0
UPI0000201,2024-05-14 10:15:00,20241015,9,1,BHIM,2,6,P2M,89.83729380124183,Web,SUCCESS,13,None,1,0
UPI0000202,2024-11-28 23:04:00,20240814,9,5,Google Pay,40,15,P2M,762.2692421917591,Mobile,SUCCESS,20,None,1,0
UPI0000203,2024-06-30 18:50:00,20240404,1,6,PhonePe,24,15,P2M,5260.339659532982,Mobile,SUCCESS,11,None,1,0
UPI0000204,2024-09-13 18:58:00,20240919,6,6,Paytm,7,1,P2M,379.85363211936817,Mobile,SUCCESS,16,None,1,0
UPI0000205,2024-06-16 10:16:00,20241230,6,5,Paytm,14,15,P2P,265.4917556769862,Mobile,SUCCESS,17,None,1,0
UPI0000206,2024-04-07 22:18:00,20240828,1,4,PhonePe,31,15,P2M,47.234330383595285,Mobile,SUCCESS,17,None,1,0
UPI0000207,2024-10-06 22:43:00,20241005,9,6,Google Pay,5,13,P2P,67.18166302530055,Web,SUCCESS,9,None,1,0
UPI0000208,2024-12-20 19:55:00,20241116,2,7,Google Pay,41,15,P2M,26.129750009017656,Web,SUCCESS,16,None,1,0
UPI0000209,2024-04-06 19:17:00,20240918,5,9,BHIM,40,13,P2M,114.48074599204092,Mobile,SUCCESS,18,None,1,0
UPI0000210,2024-10-12 15:40:00,20241117,1,2,Paytm,34,3,P2M,127.9653213608256,Mobile,SUCCESS,15,None,1,0
UPI0000211,2024-04-05 02:01:00,20240418,8,2,Google Pay,28,1,P2P,120.88808925201558,Mobile,SUCCESS,8,None,1,0
UPI0000212,2024-09-19 06:33:00,20240422,2,6,BHIM,6,5,P2M,239.99795596741546,Mobile,SUCCESS,21,None,1,0
UPI0000213,2024-10-15 18:59:00,20240304,6,5,BHIM,21,1,P2M,305.9259273058364,Mobile,SUCCESS,12,None,1,0
UPI0000214,2024-06-13 07:28:00,20240307,6,9,PhonePe,10,10,P2M,88.28778547439052,Mobile,SUCCESS,12,None,1,0
UPI0000215,2024-09-26 04:38:00,20240721,1,6,PhonePe,29,13,P2M,284.59137082655485,Mobile,SUCCESS,9,None,1,0
UPI0000216,2024-04-09 22:41:00,20241205,9,3,Google Pay,45,14,P2P,694.6633821291543,Mobile,SUCCESS,9,None,1,0
UPI0000217,2024-01-30 11:37:00,20240322,1,9,Paytm,45,2,P2M,1106.3950981062592,Mobile,SUCCESS,8,None,1,0
UPI0000218,2024-02-05 20:41:00,20240917,7,9,PhonePe,46,9,P2M,570.3962384322091,Mobile,SUCCESS,16,None,1,0
UPI0000219,2024-06-12 06:53:00,20240129,2,1,BHIM,18,8,P2M,1679.6343753504675,POS,SUCCESS,12,None,1,0
UPI0000220,2024-11-26 08:00:00,20241221,7,9,PhonePe,38,8,P2M,55.003583719146235,Mobile,SUCCESS,5,None,1,0
UPI0000221,2024-02-16 08:53:00,20240711,3,4,Paytm,23,14,P2P,9.31988615310388,Mobile,SUCCESS,15,None,1,0
UPI0000222,2024-06-15 08:54:00,20240630,8,3,BHIM,15,2,P2M,627.64729917485,Web,SUCCESS,17,None,1,0
UPI0000223,2024-09-14 10:54:00,20240511,6,2,PhonePe,39,2,P2P,2134.6421809866442,POS,SUCCESS,18,None,1,0
UPI0000224,2024-03-15 07:22:00,20241218,7,1,BHIM,13,11,P2P,53.83974232157225,POS,SUCCESS,20,None,1,0
UPI0000225,2024-09-21 19:34:00,20240602,10,1,BHIM,33,10,P2M,243.91653677837658,Web,SUCCESS,10,None,1,0
UPI0000226,2024-04-21 07:21:00,20240214,5,8,PhonePe,4,8,P2P,189.96878633595452,POS,SUCCESS,17,None,1,0
UPI0000227,2024-10-22 10:50:00,20240725,8,10,PhonePe,30,3,P2P,2520.5967391818363,Mobile,SUCCESS,17,None,1,0
UPI0000228,2024-07-30 20:24:00,20240804,9,10,BHIM,24,2,P2P,601.6085065638763,Mobile,SUCCESS,8,None,1,0
UPI0000229,2024-07-19 10:18:00,20240930,4,6,MobiKwik,4,10,P2M,267.25644924915474,Web,SUCCESS,21,None,1,0
UPI0000230,2024-03-05 00:41:00,20240630,4,3,Google Pay,20,14,P2M,1261.7353565330745,POS,SUCCESS,8,None,1,0
UPI0000231,2024-06-18 00:02:00,20240412,8,9,PhonePe,46,15,P2M,407.8536657592593,Tablet,SUCCESS,19,None,1,0
UPI0000232,2024-11-09 10:22:00,20240101,10,10,PhonePe,13,4,P2M,128.30448078388054,Mobile,SUCCESS,18,None,1,0
UPI0000233,2024-01-08 15:12:00,20241227,1,5,PhonePe,20,9,P2M,1295.2160186359124,Mobile,SUCCESS,15,None,1,0
UPI0000234,2024-10-04 22:22:00,20240311,2,3,Paytm,33,8,P2P,51.821141121606196,Mobile,PENDING,20,None,0,0
UPI0000235,2024-06-29 03:26:00,20240508,2,9,Paytm,7,15,P2M,239.66914392455436,Mobile,SUCCESS,20,None,1,0
UPI0000236,2024-09-20 13:03:00,20240226,7,4,Google Pay,11,13,P2M,220.5622031211083,Mobile,SUCCESS,19,None,1,0
UPI0000237,2024-08-30 06:51:00,20240327,5,6,AMAZON PAY,16,2,P2M,6041.684392765565,Mobile,SUCCESS,22,None,1,0
UPI0000238,2024-06-07 10:24:00,20240123,6,9,PhonePe,5,11,P2P,48.2855528742405,Mobile,SUCCESS,21,None,1,0
UPI0000239,2024-04-22 10:21:00,20240504,4,2,Google Pay,24,13,P2P,92.30663462875447,Mobile,SUCCESS,15,None,1,0
UPI0000240,2024-08-17 07:08:00,20241213,5,4,PhonePe,22,4,P2P,911.3602164853328,Mobile,SUCCESS,3,None,1,0
UPI0000241,2024-02-21 00:59:00,20240322,8,3,Paytm,9,6,P2M,124.97983746402011,Mobile,SUCCESS,1,None,1,0
UPI0000242,2024-08-01 01:51:00,20241219,5,8,Paytm,37,15,P2P,485.72704260574164,Mobile,SUCCESS,17,None,1,0
UPI0000243,2024-02-04 12:28:00,20240820,4,2,Amazon Pay,29,6,P2M,231.42842060052436,Mobile,SUCCESS,21,None,1,0
UPI0000244,2024-08-25 05:20:00,20241122,1,2,PhonePe,10,2,P2M,136.53246941524495,Mobile,SUCCESS,23,None,1,0
UPI0000245,2024-08-18 07:28:00,20240815,4,4,BHIM,14,15,P2M,379.6738067936715,Mobile,SUCCESS,16,None,1,0
UPI0000246,2024-01-31 02:57:00,20241227,8,4,Google Pay,30,13,P2M,671.5603696507633,POS,SUCCESS,13,None,1,0
UPI0000247,2024-10-04 01:13:00,20240720,2,8,PhonePe,15,1,P2P,114.11007330263139,Mobile,SUCCESS,19,None,1,0
UPI0000248,2024-06-01 03:41:00,20241031,4,10,BHIM,5,7,P2P,76.89457665493514,Mobile,SUCCESS,16,None,1,0
UPI0000249,2024-10-15 09:54:00,20240114,3,6,PhonePe,39,12,P2M,230.25276540974576,Tablet,SUCCESS,17,None,1,0
UPI0000250,2024-01-16 03:45:00,20241207,5,3,Paytm,14,2,P2P,164.45820801596207,Mobile,SUCCESS,10,None,1,0
UPI0000251,2024-03-06 05:52:00,20240107,9,7,Google Pay,33,7,P2M,647.736666407874,Mobile,SUCCESS,17,None,1,0
UPI0000252,2024-06-29 07:56:00,20240313,9,8,Google Pay,42,4,P2P,378.60713074171,Mobile,SUCCESS,9,None,1,0
UPI0000253,2024-03-09 06:03:00,20240927,4,1,Google Pay,4,2,P2M,511.49543019595376,POS,SUCCESS,10,None,1,0
UPI0000254,2024-04-30 00:14:00,20240404,6,10,MobiKwik,8,2,P2M,310.59032953516066,Mobile,SUCCESS,8,None,1,0
UPI0000255,2024-08-29 02:08:00,20240116,9,6,Google Pay,14,9,P2M,160.82031014564322,Mobile,SUCCESS,0,None,1,0
UPI0000256,2024-02-22 22:34:00,20241111,9,8,PhonePe,34,4,P2M,1977.7310100031093,Mobile,SUCCESS,11,None,1,0
UPI0000257,2024-09-05 16:24:00,20240706,7,1,MobiKwik,1,11,P2M,457.6286371105445,POS,SUCCESS,17,None,1,0
UPI0000258,2024-02-07 02:02:00,20240624,2,10,PhonePe,1,14,P2M,47.2016730572053,POS,SUCCESS,19,None,1,0
UPI0000259,2024-03-05 06:33:00,20240425,4,10,Google Pay,41,8,P2M,546.6433570103596,Mobile,SUCCESS,20,None,1,0
UPI0000260,2024-08-03 09:06:00,20240919,3,10,BHIM,28,5,P2P,61.5058988130491,POS,SUCCESS,0,None,1,0
UPI0000261,2024-10-17 21:24:00,20240425,7,6,PhonePe,7,4,P2P,528.8995677937523,Mobile,SUCCESS,22,None,1,0
UPI0000262,2024-03-03 21:21:00,20240724,3,2,PhonePe,13,10,P2P,1632.0437593128986,Mobile,SUCCESS,15,None,1,0
UPI0000263,2024-04-19 18:53:00,20240217,1,5,Amazon Pay,27,11,P2P,400.0997177791786,Mobile,SUCCESS,18,None,1,0
UPI0000264,2024-12-04 02:40:00,20240421,9,7,PhonePe,12,3,P2M,4362.698917733038,Mobile,SUCCESS,22,None,1,0
UPI0000265,2024-12-28 11:37:00,20240111,2,5,Google Pay,7,6,P2M,62.42278538073521,Mobile,SUCCESS,14,None,1,0
UPI0000266,2024-07-31 11:49:00,20240414,8,5,PhonePe,26,4,P2M,919.4925670734661,Mobile,SUCCESS,18,None,1,0
UPI0000267,2024-06-12 15:10:00,20240519,10,4,PhonePe,4,12,P2P,230.04039285367577,Mobile,SUCCESS,16,None,1,0
UPI0000268,2024-05-06 20:15:00,20240930,9,7,BHIM,50,6,P2M,90.88596734700579,Web,SUCCESS,20,None,1,0
UPI0000269,2024-08-12 07:45:00,20241027,5,6,MobiKwik,38,10,P2M,2091.0377894299327,Mobile,SUCCESS,13,None,1,0
UPI0000270,2024-08-04 13:44:00,20240713,6,8,Google Pay,12,15,P2M,250.38479025668772,POS,SUCCESS,20,None,1,0
UPI0000271,2024-04-17 06:01:00,20241204,8,1,PhonePe,48,4,P2M,334.09184810750395,Mobile,SUCCESS,2,None,1,0
UPI0000272,2024-01-09 05:13:00,20240511,3,3,PhonePe,28,4,P2M,316.4206033784675,Mobile,SUCCESS,18,None,1,0
UPI0000273,2024-02-25 07:13:00,20240629,5,9,Google Pay,13,6,P2P,7166.732503746366,Mobile,SUCCESS,16,None,1,0
UPI0000274,2024-12-16 17:00:00,20240813,4,8,BHIM,19,10,P2M,765.2162697801186,POS,PENDING,20,None,0,0
UPI0000275,2024-06-02 10:39:00,20240305,3,7,Paytm,39,6,P2P,1352.9149950818635,Mobile,SUCCESS,20,None,1,0
UPI0000276,2024-06-25 16:03:00,20240602,6,5,PhonePe,35,6,P2P,118.37805020126603,Web,SUCCESS,17,None,1,0
UPI0000277,2024-06-19 16:50:00,20241125,5,5,PhonePe,19,13,P2M,106.53073940214955,Mobile,SUCCESS,12,None,1,0
UPI0000278,2024-10-13 08:35:00,20240622,1,7,Google Pay,47,3,P2P,140.29553616004083,Web,SUCCESS,6,None,1,0
UPI0000279,2024-01-24 22:45:00,20241206,1,8,BHIM,4,9,P2M,199.1592777362429,Web,SUCCESS,22,None,1,0
UPI0000280,2024-01-31 01:29:00,20240905,7,5,Google Pay,22,9,P2M,93.60041896574624,Mobile,SUCCESS,16,None,1,0
UPI0000281,2024-04-10 21:58:00,20240303,6,9,Google Pay,14,7,P2M,228.749418145581,Mobile,SUCCESS,20,None,1,0
UPI0000282,2024-06-27 00:16:00,20240616,9,4,Paytm,46,6,P2M,1511.9544813352065,Mobile,SUCCESS,15,None,1,0
UPI0000283,2024-09-02 09:33:00,20240514,1,4,PhonePe,10,10,P2M,357.2590386158251,Web,SUCCESS,17,None,1,0
UPI0000284,2024-06-28 19:00:00,20241213,4,7,Google Pay,46,14,P2M,31.75779576063605,Mobile,SUCCESS,7,None,1,0
UPI0000285,2024-06-10 16:49:00,20240502,4,8,PhonePe,38,2,P2M,1853.06745422877,Mobile,SUCCESS,5,None,1,0
UPI0000286,2024-12-09 07:34:00,20240626,7,6,PhonePe,44,14,P2P,49.10810426175086,Mobile,SUCCESS,15,None,1,0
UPI0000287,2024-02-28 21:10:00,20240909,5,10,PhonePe,19,1,P2P,1410.248733320308,Mobile,SUCCESS,7,None,1,0
UPI0000288,2024-07-28 03:49:00,20241218,5,9,Google Pay,13,9,P2P,295.1031054553787,POS,SUCCESS,20,None,1,0
UPI0000289,2024-07-17 16:59:00,20240718,10,3,MobiKwik,10,6,P2M,7788.7115954509145,Tablet,SUCCESS,11,None,1,0
UPI0000290,2024-06-22 12:04:00,20241106,1,8,PhonePe,36,5,P2P,2496.8592409067596,Mobile,SUCCESS,17,None,1,0
UPI0000291,2024-10-22 04:50:00,20240212,9,9,Google Pay,5,13,P2P,727.4645026160198,Tablet,SUCCESS,18,None,1,0
UPI0000292,2024-04-07 22:44:00,20241122,3,9,Amazon Pay,17,8,P2M,314.9601501072203,Mobile,SUCCESS,22,None,1,0
UPI0000293,2024-12-15 18:21:00,20240316,1,6,BHIM,23,4,P2P,1957.179053900333,Mobile,SUCCESS,16,None,1,0
UPI0000294,2024-05-01 00:38:00,20241006,6,8,Google Pay,10,14,P2P,391.7624420321925,Mobile,SUCCESS,21,None,1,0
UPI0000295,2024-07-18 02:47:00,20240714,3,8,Paytm,23,6,P2P,653.1027312991052,Mobile,SUCCESS,16,None,1,0
UPI0000296,2024-07-09 01:28:00,20240809,8,10,PhonePe,24,11,P2P,416.17242228171585,Mobile,SUCCESS,15,None,1,0
UPI0000297,2024-11-07 09:39:00,20240203,8,3,Paytm,8,3,P2P,146.21426549597444,Mobile,SUCCESS,23,None,1,0
UPI0000298,2024-06-09 10:02:00,20240713,5,2,Paytm,25,2,P2M,502.13053693465446,Mobile,SUCCESS,11,None,1,0
UPI0000299,2024-04-14 17:55:00,20240201,8,8,Google Pay,29,9,P2P,127.6912548310903,Mobile,SUCCESS,16,None,1,0
UPI0000300,2024-01-08 16:55:00,20240720,2,7,PhonePe,33,1,P2M,819.180946389403,POS,SUCCESS,20,None,1,0
UPI0000301,2024-05-13 00:12:00,20240528,4,10,PhonePe,13,15,P2P,329.78973502729923,POS,SUCCESS,12,None,1,0
UPI0000302,2024-10-29 11:28:00,20240314,1,1,PhonePe,17,3,P2P,172.07227578345694,Mobile,SUCCESS,16,None,1,0
UPI0000303,2024-01-04 18:14:00,20240628,7,1,PhonePe,47,8,P2P,145.79660846758125,Mobile,SUCCESS,21,None,1,0
UPI0000304,2024-11-23 21:23:00,20240319,8,5,Amazon Pay,5,9,P2P,2587.8655094435535,Mobile,SUCCESS,5,None,1,0
UPI0000305,2024-07-17 07:16:00,20240131,8,7,PhonePe,15,13,P2P,88.88780257579266,Mobile,SUCCESS,17,None,1,0
UPI0000306,2024-02-21 01:51:00,20240113,4,9,PhonePe,15,3,P2M,483.2490176729331,Mobile,SUCCESS,8,None,1,0
UPI0000307,2024-04-20 03:41:00,20240504,9,7,Paytm,12,14,P2M,80.35847138669747,Tablet,SUCCESS,18,None,1,0
UPI0000308,2024-07-21 08:50:00,20240929,7,8,PhonePe,41,4,P2M,561.9357478712444,POS,SUCCESS,15,None,1,0
UPI0000309,2024-04-25 10:47:00,20240729,6,4,Google Pay,45,15,P2M,221.1839936946611,Mobile,SUCCESS,21,None,1,0
UPI0000310,2024-02-09 08:43:00,20240215,3,6,PhonePe,44,8,P2P,366.38124697757104,Mobile,SUCCESS,21,None,1,0
UPI0000311,2024-08-31 02:09:00,20240611,9,2,Amazon Pay,10,5,P2M,199.44003041105313,Mobile,SUCCESS,17,None,1,0
UPI0000312,2024-09-03 08:49:00,20240801,8,7,Freecharge,4,9,P2P,27.077741217603954,Web,SUCCESS,19,None,1,0
UPI0000313,2024-02-13 06:46:00,20240326,9,2,PhonePe,44,12,P2M,503.4608314027561,Mobile,SUCCESS,15,None,1,0
UPI0000314,2024-04-12 11:07:00,20240220,4,2,PhonePe,11,13,P2P,459.3867377120775,Mobile,SUCCESS,9,None,1,0
UPI0000315,2024-03-30 01:05:00,20240401,6,2,Paytm,40,5,P2M,91.32218932296288,Mobile,SUCCESS,23,None,1,0
UPI0000316,2024-08-29 18:45:00,20240125,1,10,Paytm,4,7,P2M,355.43392493599947,Mobile,SUCCESS,12,None,1,0
UPI0000317,2024-09-24 10:23:00,20240329,6,2,PhonePe,31,8,P2P,465.21388299766073,Mobile,SUCCESS,2,None,1,0
UPI0000318,2024-09-23 07:19:00,20240714,6,3,Google Pay,25,12,P2P,525.428901981031,Mobile,SUCCESS,17,None,1,0
UPI0000319,2024-12-09 21:23:00,20241020,9,10,PhonePe,44,11,P2M,356.79134309798917,Mobile,SUCCESS,21,None,1,0
UPI0000320,2024-10-08 17:52:00,20241115,8,2,PhonePe,9,2,P2M,140.94920598353457,Mobile,SUCCESS,12,None,1,0
UPI0000321,2024-04-27 03:21:00,20240903,10,6,Google Pay,4,1,P2P,855.4914584793237,Mobile,SUCCESS,6,None,1,0
UPI0000322,2024-02-09 03:22:00,20240510,10,2,Google Pay,39,9,P2M,492.61102758375335,POS,SUCCESS,12,None,1,0
UPI0000323,2024-08-12 00:23:00,20241207,2,5,Google Pay,19,13,P2M,32.061773005147074,Mobile,FAILED,16,Bank Server Downtime,0,1
UPI0000324,2024-12-01 13:03:00,20241202,10,10,Google Pay,42,7,P2M,192.05977829533566,POS,SUCCESS,19,None,1,0
UPI0000325,2024-12-22 08:02:00,20240510,1,4,PhonePe,15,5,P2M,722.6130253902753,Mobile,SUCCESS,16,None,1,0
UPI0000326,2024-03-25 09:24:00,20240104,5,5,PhonePe,25,14,P2P,2560.2633522388196,Mobile,SUCCESS,20,None,1,0
UPI0000327,2024-03-27 12:01:00,20240607,10,9,PhonePe,28,4,P2P,423.7794478504214,Mobile,SUCCESS,15,None,1,0
UPI0000328,2024-01-14 12:45:00,20240619,7,6,Google Pay,24,11,P2M,70.81375736972791,Mobile,SUCCESS,10,None,1,0
UPI0000329,2024-02-21 00:25:00,20240904,10,10,PhonePe,32,3,P2M,44.055429198227536,Tablet,SUCCESS,12,None,1,0
UPI0000330,2024-07-22 02:30:00,20240223,6,4,Paytm,27,11,P2M,363.69055469714243,Web,SUCCESS,12,None,1,0
UPI0000331,2024-07-19 18:20:00,20240718,7,3,Paytm,22,7,P2M,269.47661875658406,Mobile,SUCCESS,23,None,1,0
UPI0000332,2024-05-15 22:45:00,20240425,6,1,AMAZON PAY,12,14,P2M,510.5993138238233,Mobile,SUCCESS,23,None,1,0
UPI0000333,2024-04-23 20:25:00,20240630,10,4,MobiKwik,9,9,P2M,86.83790895908614,Mobile,SUCCESS,18,None,1,0
UPI0000334,2024-10-30 21:02:00,20240109,2,1,PhonePe,35,4,P2M,434.0153506097388,Mobile,SUCCESS,21,None,1,0
UPI0000335,2024-06-17 11:29:00,20240712,4,6,MobiKwik,46,8,P2P,296.256757461721,Mobile,SUCCESS,21,None,1,0
UPI0000336,2024-10-22 19:10:00,20240113,7,1,Amazon Pay,34,12,P2M,106.88203908009777,Mobile,SUCCESS,20,None,1,0
UPI0000337,2024-12-18 21:35:00,20241108,5,2,PhonePe,8,7,P2M,2220.1420380573322,Mobile,SUCCESS,18,None,1,0
UPI0000338,2024-04-26 21:33:00,20240917,10,6,PhonePe,8,13,P2M,927.5597201712176,Mobile,SUCCESS,9,None,1,0
UPI0000339,2024-03-15 03:28:00,20241202,6,7,PhonePe,21,13,P2P,282.2132447030797,Mobile,SUCCESS,9,None,1,0
UPI0000340,2024-12-14 03:23:00,20240827,2,2,BHIM,16,15,P2M,65.48743789124276,Tablet,SUCCESS,12,None,1,0
UPI0000341,2024-08-20 09:35:00,20241224,7,8,Google Pay,12,8,P2P,593.6917391220676,Mobile,SUCCESS,18,None,1,0
UPI0000342,2024-04-16 12:40:00,20240317,4,5,PhonePe,24,7,P2M,145.43368788438855,Mobile,SUCCESS,21,None,1,0
UPI0000343,2024-08-15 22:52:00,20240103,5,2,BHIM,25,6,P2M,732.7459875372954,Mobile,SUCCESS,19,None,1,0
UPI0000344,2024-07-07 07:57:00,20241125,1,5,BHIM,46,10,P2M,538.4630717519157,Mobile,SUCCESS,17,None,1,0
UPI0000345,2024-11-27 19:04:00,20240829,9,10,Paytm,40,9,P2M,96.16534108844648,,SUCCESS,14,None,1,0
UPI0000346,2024-04-03 21:39:00,20240908,5,6,Google Pay,9,3,P2M,318.31863350717106,Tablet,SUCCESS,19,None,1,0
UPI0000347,2024-12-28 23:05:00,20240416,9,9,PhonePe,29,14,P2P,1064.7273487969728,Mobile,SUCCESS,12,None,1,0
UPI0000348,2024-12-08 04:25:00,20240503,5,9,Paytm,4,9,P2M,49.90148590955094,Mobile,SUCCESS,20,None,1,0
UPI0000349,2024-03-07 05:44:00,20240905,10,3,Paytm,50,7,P2P,495.82226555723986,Web,SUCCESS,20,None,1,0
UPI0000350,2024-03-01 05:32:00,20240529,4,1,Google Pay,7,7,P2M,2450.8767987022798,Mobile,SUCCESS,22,None,1,0
UPI0000351,2024-07-14 17:48:00,20240128,2,7,Paytm,48,5,P2M,89.41504318122095,Mobile,SUCCESS,15,None,1,0
UPI0000352,2024-01-17 16:54:00,20240417,5,5,PhonePe,12,3,P2M,40.86935044048487,Tablet,SUCCESS,21,None,1,0
UPI0000353,2024-04-19 09:58:00,20240520,1,4,GOOGLE PAY,50,2,P2M,8435.153249712344,Mobile,SUCCESS,20,None,1,0
UPI0000354,2024-06-08 02:40:00,20241030,9,2,PhonePe,31,14,P2M,20.300941341013534,Mobile,SUCCESS,17,None,1,0
UPI0000355,2024-12-20 12:40:00,20240505,10,2,Freecharge,28,12,P2M,300.75921072847626,Mobile,SUCCESS,14,None,1,0
UPI0000356,2024-12-29 17:48:00,20240629,3,10,Google Pay,2,14,P2M,1377.6734697978222,Web,FAILED,18,KYC/Verification Issue,0,1
UPI0000357,2024-02-25 11:13:00,20240806,1,2,PhonePe,37,11,P2M,1659.8225959477231,Web,SUCCESS,7,None,1,0
UPI0000358,2024-11-22 06:18:00,20240219,8,10,PhonePe,2,15,P2P,473.12530673888455,Mobile,SUCCESS,20,None,1,0
UPI0000359,2024-02-03 14:20:00,20240801,7,3,Freecharge,27,14,P2M,1999.338247579149,Mobile,SUCCESS,19,None,1,0
UPI0000360,2024-09-30 15:44:00,20240314,8,2,Freecharge,45,3,P2P,250.04022745064577,Tablet,SUCCESS,20,None,1,0
UPI0000361,2024-11-05 14:21:00,20241117,6,6,BHIM,38,8,P2M,187.57516166311356,Mobile,SUCCESS,10,None,1,0
UPI0000362,2024-11-22 20:08:00,20240418,6,2,Google Pay,6,1,P2M,388.7213459983139,Web,SUCCESS,16,None,1,0
UPI0000363,2024-03-22 07:47:00,20240421,3,3,Paytm,9,1,P2M,537.4127347738653,Mobile,SUCCESS,18,None,1,0
UPI0000364,2024-11-23 14:44:00,20240527,4,2,Paytm,17,12,P2P,569.5442759830028,Mobile,SUCCESS,18,None,1,0
UPI0000365,2024-02-12 20:35:00,20240511,7,1,PhonePe,37,8,P2M,104.70489010605344,Mobile,SUCCESS,7,None,1,0
UPI0000366,2024-07-08 05:52:00,20240804,10,1,PhonePe,19,5,P2M,367.34916776698583,Mobile,SUCCESS,16,None,1,0
UPI0000367,2024-06-20 06:47:00,20240921,4,10,Google Pay,31,7,P2P,92.81645179492335,Web,SUCCESS,8,None,1,0
UPI0000368,2024-04-25 01:54:00,20241218,4,2,PhonePe,40,10,P2M,271.70276606268385,POS,SUCCESS,17,None,1,0
UPI0000369,2024-01-09 08:15:00,20241121,6,3,Google Pay,36,13,P2M,672.4468505179541,Web,SUCCESS,17,None,1,0
UPI0000370,2024-10-09 01:06:00,20240405,1,2,PhonePe,46,9,P2P,629.0045253339526,Tablet,SUCCESS,16,None,1,0
UPI0000371,2024-05-02 17:20:00,20240809,7,1,Google Pay,44,8,P2M,3450.9987228912482,Mobile,SUCCESS,9,None,1,0
UPI0000372,2024-08-30 02:49:00,20240430,2,2,PAYTM,39,9,P2M,177.70843690587714,Mobile,SUCCESS,19,None,1,0
UPI0000373,2024-05-30 16:55:00,20241021,7,2,Amazon Pay,13,3,P2M,1171.0823869811093,Mobile,SUCCESS,16,None,1,0
UPI0000374,2024-05-16 13:06:00,20240109,9,2,Google Pay,26,8,P2P,3726.143691667934,Mobile,SUCCESS,0,None,1,0
UPI0000375,2024-11-20 23:51:00,20241230,10,5,PhonePe,40,5,P2M,5278.346236786395,Mobile,SUCCESS,2,None,1,0
UPI0000376,2024-02-04 08:28:00,20240516,2,4,PhonePe,28,1,P2P,1167.3525880218222,Mobile,SUCCESS,21,None,1,0
UPI0000377,2024-09-26 08:49:00,20240929,6,2,Google Pay,42,11,P2M,61.88707781531857,Mobile,SUCCESS,6,None,1,0
UPI0000378,2024-09-30 05:40:00,20240904,5,3,PhonePe,22,5,P2M,100.6935245912393,Mobile,SUCCESS,6,None,1,0
UPI0000379,2024-05-19 12:03:00,20240514,5,5,BHIM,47,10,P2M,116.86245167755152,Mobile,SUCCESS,16,None,1,0
UPI0000380,2024-04-06 05:29:00,20241218,7,5,Google Pay,50,14,P2M,388.8483998556379,Mobile,SUCCESS,16,None,1,0
UPI0000381,2024-01-02 02:05:00,20240407,10,2,Google Pay,16,1,P2P,3297.627960212676,POS,SUCCESS,16,None,1,0
UPI0000382,2024-12-08 22:20:00,20240927,6,9,Google Pay,49,7,P2P,279.0401683652858,POS,SUCCESS,23,None,1,0
UPI0000383,2024-12-12 16:45:00,20241205,6,4,PhonePe,21,5,P2P,132.97765047329233,Tablet,SUCCESS,18,None,1,0
UPI0000384,2024-03-29 02:41:00,20240213,7,4,Paytm,39,5,P2M,1445.5648201093354,POS,SUCCESS,20,None,1,0
UPI0000385,2024-01-12 14:42:00,20241201,6,6,Google Pay,33,15,P2P,185.7161161522032,Tablet,SUCCESS,7,None,1,0
UPI0000386,2024-02-14 07:39:00,20241121,4,3,Google Pay,45,1,P2M,1123.3178649729236,Mobile,SUCCESS,0,None,1,0
UPI0000387,2024-01-25 04:00:00,20240519,9,7,Paytm,45,9,P2P,214.119920909257,POS,SUCCESS,10,None,1,0
UPI0000388,2024-10-31 11:34:00,20241102,7,10,PhonePe,28,6,P2M,987.7368244357299,Mobile,SUCCESS,9,None,1,0
UPI0000389,2024-11-22 18:29:00,20240103,6,9,Paytm,7,2,P2P,457.04274899678285,Mobile,SUCCESS,21,None,1,0
UPI0000390,2024-02-26 00:31:00,20240310,1,4,Paytm,29,4,P2M,232.45518042709494,Mobile,SUCCESS,21,None,1,0
UPI0000391,2024-09-30 08:12:00,20241002,3,1,Freecharge,31,3,P2P,59.655811684172555,Mobile,SUCCESS,11,None,1,0
UPI0000392,2024-03-06 22:42:00,20241207,3,2,Paytm,38,8,P2P,350.79968571952827,POS,SUCCESS,20,None,1,0
UPI0000393,2024-05-14 09:36:00,20240216,7,3,PhonePe,35,4,P2P,71.42230368928257,Mobile,SUCCESS,8,None,1,0
UPI0000394,2024-08-07 02:24:00,20240918,2,7,Paytm,18,11,P2M,516.0842888941527,Mobile,SUCCESS,18,None,1,0
UPI0000395,2024-09-20 10:03:00,20240207,4,5,Google Pay,42,3,P2M,1022.3606626974971,Tablet,SUCCESS,15,None,1,0
UPI0000396,2024-11-16 16:04:00,20241013,5,3,PhonePe,34,1,P2M,654.8402753560299,Mobile,SUCCESS,14,None,1,0
UPI0000397,2024-01-17 23:21:00,20241124,8,2,Paytm,38,11,P2P,313.2073373207059,Tablet,SUCCESS,2,None,1,0
UPI0000398,2024-03-12 15:32:00,20240617,2,6,PhonePe,22,11,P2M,308.9798808808808,Mobile,SUCCESS,15,None,1,0
